Transaction ID,Transaction Date,Transaction Time,Transaction Quantity,Store ID,Store Location,Product ID,Unit Price,Product Category,Product Type,Product Detail
98880,6/12/23,7:16:10,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
98881,6/12/23,7:17:18,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
98882,6/12/23,7:17:28,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
98883,6/12/23,7:17:43,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
98884,6/12/23,7:19:21,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
98884,6/12/23,7:19:21,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
98885,6/12/23,7:20:26,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
98886,6/12/23,7:20:58,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
98886,6/12/23,7:20:58,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
98887,6/12/23,7:22:47,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
98888,6/12/23,7:23:54,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
98889,6/12/23,7:24:50,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
98890,6/12/23,7:24:51,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
98891,6/12/23,7:24:53,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
98891,6/12/23,7:24:53,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
98892,6/12/23,7:25:09,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
98892,6/12/23,7:25:09,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
98893,6/12/23,7:25:25,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
98894,6/12/23,7:25:33,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
98895,6/12/23,7:25:39,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
98896,6/12/23,7:25:59,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
98897,6/12/23,7:26:35,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
98898,6/12/23,7:26:50,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
98898,6/12/23,7:26:50,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
98899,6/12/23,7:27:12,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
98900,6/12/23,7:27:26,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
98901,6/12/23,7:27:53,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
98902,6/12/23,7:28:28,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
98903,6/12/23,7:28:52,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
98904,6/12/23,7:28:53,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
98905,6/12/23,7:29:25,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
98906,6/12/23,7:29:28,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
98907,6/12/23,7:30:14,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
98908,6/12/23,7:30:18,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
98909,6/12/23,7:30:23,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
98910,6/12/23,7:32:51,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
98911,6/12/23,7:33:04,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
98912,6/12/23,7:33:45,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
98913,6/12/23,7:34:44,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
98914,6/12/23,7:35:20,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
98915,6/12/23,7:36:17,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
98915,6/12/23,7:36:17,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
98916,6/12/23,7:37:49,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
98917,6/12/23,7:37:55,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
98918,6/12/23,7:37:57,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
98918,6/12/23,7:37:57,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
98919,6/12/23,7:38:15,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
98920,6/12/23,7:38:21,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
98921,6/12/23,7:39:05,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
98922,6/12/23,7:39:27,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
98923,6/12/23,7:42:05,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
98924,6/12/23,7:42:23,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
98925,6/12/23,7:43:52,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
98926,6/12/23,7:43:56,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
98926,6/12/23,7:43:56,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
98927,6/12/23,7:45:21,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
98928,6/12/23,7:45:51,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
98929,6/12/23,7:46:25,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
98929,6/12/23,7:46:25,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
98930,6/12/23,7:46:35,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
98931,6/12/23,7:47:56,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
98931,6/12/23,7:47:56,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant
98932,6/12/23,7:47:58,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
98933,6/12/23,7:48:04,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
98933,6/12/23,7:48:04,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
98934,6/12/23,7:48:23,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
98935,6/12/23,7:48:44,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
98936,6/12/23,7:48:55,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
98937,6/12/23,7:49:08,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
98938,6/12/23,7:49:20,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
98939,6/12/23,7:49:43,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
98939,6/12/23,7:49:43,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
98940,6/12/23,7:49:59,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
98941,6/12/23,7:50:29,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
98942,6/12/23,7:50:39,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
98943,6/12/23,7:50:53,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
98943,6/12/23,7:50:53,1,8,Hell's Kitchen,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
98944,6/12/23,7:51:29,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
98945,6/12/23,7:51:36,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
98946,6/12/23,7:52:33,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
98946,6/12/23,7:52:33,1,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
98947,6/12/23,7:53:18,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
98948,6/12/23,7:54:11,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
98948,6/12/23,7:54:11,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
98949,6/12/23,7:54:53,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
98950,6/12/23,7:54:57,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
98950,6/12/23,7:54:57,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
98951,6/12/23,7:55:33,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
98952,6/12/23,7:56:16,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
98953,6/12/23,7:56:35,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
98954,6/12/23,7:56:49,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
98955,6/12/23,7:57:26,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
98956,6/12/23,7:58:35,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
98957,6/12/23,7:59:28,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
98958,6/12/23,7:59:45,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
98959,6/12/23,8:00:24,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
98959,6/12/23,8:00:24,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
98960,6/12/23,8:01:11,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
98961,6/12/23,8:01:15,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
98961,6/12/23,8:01:15,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
98962,6/12/23,8:03:19,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
98963,6/12/23,8:03:21,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
98964,6/12/23,8:03:48,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
98964,6/12/23,8:03:48,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
98964,6/12/23,8:03:48,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
98965,6/12/23,8:04:39,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
98965,6/12/23,8:04:39,3,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
98966,6/12/23,8:04:51,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
98966,6/12/23,8:04:51,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
98967,6/12/23,8:04:58,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
98967,6/12/23,8:04:58,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
98968,6/12/23,8:05:21,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
98969,6/12/23,8:06:27,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
98970,6/12/23,8:07:11,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
98971,6/12/23,8:10:17,1,3,Astoria,3,14.75,Coffee beans,Espresso Beans,Espresso Roast
98972,6/12/23,8:12:01,1,3,Astoria,3,14.75,Coffee beans,Espresso Beans,Espresso Roast
98973,6/12/23,8:13:32,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
98974,6/12/23,8:13:50,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
98975,6/12/23,8:15:00,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
98976,6/12/23,8:15:23,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
98977,6/12/23,8:16:48,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
98978,6/12/23,8:17:03,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
98979,6/12/23,8:17:14,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
98979,6/12/23,8:17:14,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
98980,6/12/23,8:17:41,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
98981,6/12/23,8:17:52,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
98982,6/12/23,8:17:54,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
98983,6/12/23,8:18:14,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
98983,6/12/23,8:18:14,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
98984,6/12/23,8:18:24,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
98985,6/12/23,8:18:38,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
98986,6/12/23,8:19:48,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
98987,6/12/23,8:20:24,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
98988,6/12/23,8:20:33,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
98989,6/12/23,8:22:19,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
98990,6/12/23,8:22:24,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
98991,6/12/23,8:24:09,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
98991,6/12/23,8:24:09,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
98992,6/12/23,8:25:42,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
98993,6/12/23,8:26:12,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
98994,6/12/23,8:26:20,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
98995,6/12/23,8:26:56,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
98995,6/12/23,8:26:56,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
98996,6/12/23,8:27:22,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
98997,6/12/23,8:31:28,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
98998,6/12/23,8:31:34,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
98999,6/12/23,8:31:46,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
99000,6/12/23,8:32:50,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
99001,6/12/23,8:33:11,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
99001,6/12/23,8:33:11,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
99002,6/12/23,8:33:13,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
99003,6/12/23,8:33:16,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant
99004,6/12/23,8:33:50,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
99004,6/12/23,8:33:50,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
99005,6/12/23,8:33:58,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
99006,6/12/23,8:35:03,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
99007,6/12/23,8:35:19,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
99008,6/12/23,8:35:32,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
99009,6/12/23,8:35:39,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
99009,6/12/23,8:35:39,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
99009,6/12/23,8:35:39,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
99010,6/12/23,8:36:58,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
99011,6/12/23,8:37:34,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
99012,6/12/23,8:37:54,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
99013,6/12/23,8:38:43,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
99013,6/12/23,8:38:43,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
99014,6/12/23,8:39:06,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
99015,6/12/23,8:39:52,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
99015,6/12/23,8:39:52,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
99016,6/12/23,8:40:19,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
99017,6/12/23,8:40:51,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
99018,6/12/23,8:41:34,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
99019,6/12/23,8:41:37,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
99020,6/12/23,8:42:05,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
99021,6/12/23,8:43:41,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
99022,6/12/23,8:46:14,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
99023,6/12/23,8:46:25,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
99024,6/12/23,8:46:36,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
99025,6/12/23,8:47:16,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
99026,6/12/23,8:48:11,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
99027,6/12/23,8:48:28,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
99028,6/12/23,8:48:35,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
99029,6/12/23,8:48:39,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
99030,6/12/23,8:49:08,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
99031,6/12/23,8:49:11,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
99032,6/12/23,8:50:13,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
99033,6/12/23,8:50:33,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
99034,6/12/23,8:51:25,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
99035,6/12/23,8:51:48,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
99036,6/12/23,8:52:44,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
99037,6/12/23,8:52:55,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
99037,6/12/23,8:52:55,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
99038,6/12/23,8:54:16,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
99038,6/12/23,8:54:16,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
99038,6/12/23,8:54:16,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
99039,6/12/23,8:54:29,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
99040,6/12/23,8:55:51,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
99041,6/12/23,8:56:10,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
99042,6/12/23,8:56:39,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
99043,6/12/23,8:56:54,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
99044,6/12/23,8:58:29,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
99045,6/12/23,8:58:51,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
99045,6/12/23,8:58:51,2,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup
99046,6/12/23,8:58:57,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
99047,6/12/23,8:59:39,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
99048,6/12/23,8:59:57,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone
99048,6/12/23,8:59:57,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
99049,6/12/23,9:00:00,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
99050,6/12/23,9:01:12,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
99050,6/12/23,9:01:12,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
99051,6/12/23,9:01:27,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
99052,6/12/23,9:01:31,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
99053,6/12/23,9:01:43,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
99053,6/12/23,9:01:43,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
99054,6/12/23,9:02:13,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
99055,6/12/23,9:02:14,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
99055,6/12/23,9:02:14,1,8,Hell's Kitchen,8,45,Coffee beans,Premium Beans,Civet Cat
99056,6/12/23,9:02:33,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
99057,6/12/23,9:03:23,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
99058,6/12/23,9:04:12,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
99059,6/12/23,9:04:17,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
99060,6/12/23,9:04:28,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
99061,6/12/23,9:04:35,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
99062,6/12/23,9:05:01,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
99062,6/12/23,9:05:01,1,8,Hell's Kitchen,8,45,Coffee beans,Premium Beans,Civet Cat
99063,6/12/23,9:06:33,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
99063,6/12/23,9:06:33,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
99064,6/12/23,9:06:52,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
99065,6/12/23,9:07:37,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
99066,6/12/23,9:07:55,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
99067,6/12/23,9:08:53,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
99067,6/12/23,9:08:53,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
99068,6/12/23,9:08:58,2,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
99068,6/12/23,9:08:58,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
99069,6/12/23,9:09:06,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
99070,6/12/23,9:10:11,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
99071,6/12/23,9:10:15,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
99072,6/12/23,9:10:39,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
99072,6/12/23,9:10:39,3,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
99072,6/12/23,9:10:39,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
99073,6/12/23,9:10:42,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
